,order_id,order_line,order_date,model,quantity,price,total_price,bikeshop_name,location,category_1,category_2,frame_material,city,state
159,28.0,8.0,2011-02-10,Trail 1,1.0,1520,1520.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Sport,Aluminum,Ithaca,NY
160,28.0,9.0,2011-02-10,Supersix Evo Ultegra 3,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY
161,28.0,10.0,2011-02-10,F-Si 2,1.0,2060,2060.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
162,28.0,11.0,2011-02-10,Supersix Evo Red,1.0,3940,3940.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY
163,28.0,12.0,2011-02-10,Synapse Hi-Mod Disc Ultegra,1.0,5330,5330.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Endurance Road,Carbon,Ithaca,NY
164,28.0,13.0,2011-02-10,Fat CAAD2,1.0,2130,2130.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Fat Bike,Aluminum,Ithaca,NY
165,28.0,14.0,2011-02-10,Slice Hi-Mod Black Inc.,1.0,7000,7000.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Triathalon,Carbon,Ithaca,NY
166,28.0,15.0,2011-02-10,Scalpel 29 Carbon Race,1.0,6390,6390.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
167,28.0,16.0,2011-02-10,Scalpel-Si Carbon 4,1.0,4260,4260.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
168,28.0,17.0,2011-02-10,Trigger Carbon 2,1.0,5970,5970.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
169,28.0,18.0,2011-02-10,CAAD12 Disc Dura Ace,2.0,4260,8520.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum,Ithaca,NY
170,28.0,19.0,2011-02-10,CAAD12 Ultegra,1.0,2240,2240.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Aluminum,Ithaca,NY
171,29.0,1.0,2011-02-11,Bad Habit 1,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Aluminum,Ithaca,NY
172,29.0,2.0,2011-02-11,F-Si Carbon 2,1.0,4800,4800.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
173,29.0,3.0,2011-02-11,F-Si Black Inc.,1.0,11190,11190.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Carbon,Ithaca,NY
174,29.0,4.0,2011-02-11,Trigger Carbon 4,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
175,29.0,5.0,2011-02-11,Supersix Evo Hi-Mod Dura Ace 1,1.0,7990,7990.0,Ithaca Mountain Climbers,"Ithaca, NY",Road,Elite Road,Carbon,Ithaca,NY
176,30.0,1.0,2011-02-14,Supersix Evo 105,3.0,2240,6720.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
177,30.0,2.0,2011-02-14,Supersix Evo Ultegra 3,1.0,3200,3200.0,Ann Arbor Speed,"Ann Arbor, MI",Road,Elite Road,Carbon,Ann Arbor,MI
178,31.0,1.0,2011-02-15,Scalpel 29 4,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
179,31.0,2.0,2011-02-15,F-Si 1,1.0,2340,2340.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Cross Country Race,Aluminum,Ithaca,NY
180,31.0,3.0,2011-02-15,Habit Carbon 1,1.0,7460,7460.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Trail,Carbon,Ithaca,NY
181,31.0,4.0,2011-02-15,Jekyll Carbon 4,1.0,3200,3200.0,Ithaca Mountain Climbers,"Ithaca, NY",Mountain,Over Mountain,Carbon,Ithaca,NY
182,32.0,1.0,2011-02-15,CAAD8 Tiagra,2.0,1250,2500.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
183,32.0,2.0,2011-02-15,SuperX 105,1.0,1960,1960.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
184,32.0,3.0,2011-02-15,Trigger Carbon 3,1.0,3730,3730.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Over Mountain,Carbon,Phoenix,AZ
185,32.0,4.0,2011-02-15,Synapse Disc 105,1.0,1570,1570.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Aluminum,Phoenix,AZ
186,32.0,5.0,2011-02-15,F-Si 1,1.0,2340,2340.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
187,32.0,6.0,2011-02-15,F-Si Carbon 2,1.0,4800,4800.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
188,32.0,7.0,2011-02-15,Synapse Carbon Ultegra 3,1.0,3200,3200.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
189,32.0,8.0,2011-02-15,CAAD12 Disc Dura Ace,2.0,4260,8520.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
190,32.0,9.0,2011-02-15,Fat CAAD2,6.0,2130,12780.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Fat Bike,Aluminum,Phoenix,AZ
191,32.0,10.0,2011-02-15,Supersix Evo Ultegra 3,1.0,3200,3200.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Carbon,Phoenix,AZ
192,32.0,11.0,2011-02-15,Beast of the East 1,1.0,2770,2770.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
193,32.0,12.0,2011-02-15,Bad Habit 2,3.0,2660,7980.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Aluminum,Phoenix,AZ
194,32.0,13.0,2011-02-15,SuperX Ultegra,1.0,2450,2450.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
195,32.0,14.0,2011-02-15,Scalpel-Si Race,1.0,9060,9060.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
196,32.0,15.0,2011-02-15,Trail 3,1.0,1080,1080.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Sport,Aluminum,Phoenix,AZ
197,32.0,16.0,2011-02-15,Scalpel-Si Carbon 4,1.0,4260,4260.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Carbon,Phoenix,AZ
198,32.0,17.0,2011-02-15,Synapse Carbon Disc Ultegra D12,1.0,4800,4800.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Endurance Road,Carbon,Phoenix,AZ
199,32.0,18.0,2011-02-15,CAAD12 Ultegra,1.0,2240,2240.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
200,32.0,19.0,2011-02-15,SuperX Rival CX1,1.0,1750,1750.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Cyclocross,Carbon,Phoenix,AZ
201,32.0,20.0,2011-02-15,Habit Carbon 1,3.0,7460,22380.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
202,32.0,21.0,2011-02-15,F-Si 3,2.0,1840,3680.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Cross Country Race,Aluminum,Phoenix,AZ
203,32.0,22.0,2011-02-15,Habit Carbon 3,1.0,3730,3730.0,Phoenix Bi-peds,"Phoenix, AZ",Mountain,Trail,Carbon,Phoenix,AZ
204,32.0,23.0,2011-02-15,CAAD12 Disc 105,1.0,1950,1950.0,Phoenix Bi-peds,"Phoenix, AZ",Road,Elite Road,Aluminum,Phoenix,AZ
205,33.0,1.0,2011-02-15,Catalyst 4,2.0,415,830.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
206,33.0,2.0,2011-02-15,Trail 5,1.0,815,815.0,Denver Bike Shop,"Denver, CO",Mountain,Sport,Aluminum,Denver,CO
207,34.0,1.0,2011-02-16,Catalyst 4,1.0,415,415.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
208,34.0,2.0,2011-02-16,Supersix Evo Hi-Mod Team,1.0,10660,10660.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
209,34.0,3.0,2011-02-16,CAAD8 Tiagra,1.0,1250,1250.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
210,34.0,4.0,2011-02-16,F-Si 1,1.0,2340,2340.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
211,34.0,5.0,2011-02-16,Catalyst 1,1.0,705,705.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
212,34.0,6.0,2011-02-16,Slice Ultegra,1.0,2700,2700.0,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
213,34.0,7.0,2011-02-16,F-Si 2,1.0,2060,2060.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
214,34.0,8.0,2011-02-16,Synapse Carbon Disc 105,1.0,2660,2660.0,Kansas City 29ers,"Kansas City, KS",Road,Endurance Road,Carbon,Kansas City,KS
215,34.0,9.0,2011-02-16,Trail 2,1.0,1350,1350.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
216,34.0,10.0,2011-02-16,Jekyll Carbon 1,2.0,7990,15980.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
217,34.0,11.0,2011-02-16,Trail 4,1.0,980,980.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
218,34.0,12.0,2011-02-16,Scalpel-Si Black Inc.,1.0,12790,12790.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
219,34.0,13.0,2011-02-16,CAAD Disc Ultegra,1.0,2660,2660.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
220,34.0,14.0,2011-02-16,Catalyst 2,1.0,585,585.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
221,34.0,15.0,2011-02-16,Beast of the East 1,1.0,2770,2770.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
222,34.0,16.0,2011-02-16,Slice 105,1.0,1950,1950.0,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
223,34.0,17.0,2011-02-16,Supersix Evo 105,3.0,2240,6720.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
224,34.0,18.0,2011-02-16,Trail 1,1.0,1520,1520.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
225,34.0,19.0,2011-02-16,Habit Carbon 2,1.0,5330,5330.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
226,34.0,20.0,2011-02-16,Habit Carbon SE,1.0,4480,4480.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
227,34.0,21.0,2011-02-16,Trail 5,1.0,815,815.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
228,34.0,22.0,2011-02-16,CAAD8 105,1.0,1410,1410.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
229,34.0,23.0,2011-02-16,CAAD12 Red,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
230,34.0,24.0,2011-02-16,Catalyst 3,1.0,480,480.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
231,34.0,25.0,2011-02-16,Scalpel-Si Race,1.0,9060,9060.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
232,35.0,1.0,2011-02-17,CAAD12 Disc Dura Ace,2.0,4260,8520.0,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR
233,35.0,2.0,2011-02-17,Beast of the East 2,1.0,2130,2130.0,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum,Portland,OR
234,35.0,3.0,2011-02-17,Habit 4,1.0,2880,2880.0,Portland Bi-peds,"Portland, OR",Mountain,Trail,Aluminum,Portland,OR
235,35.0,4.0,2011-02-17,Fat CAAD1,1.0,3730,3730.0,Portland Bi-peds,"Portland, OR",Mountain,Fat Bike,Aluminum,Portland,OR
236,35.0,5.0,2011-02-17,Synapse Sora,1.0,1030,1030.0,Portland Bi-peds,"Portland, OR",Road,Endurance Road,Aluminum,Portland,OR
237,35.0,6.0,2011-02-17,Trail 2,1.0,1350,1350.0,Portland Bi-peds,"Portland, OR",Mountain,Sport,Aluminum,Portland,OR
238,35.0,7.0,2011-02-17,CAAD8 105,3.0,1410,4230.0,Portland Bi-peds,"Portland, OR",Road,Elite Road,Aluminum,Portland,OR
239,35.0,8.0,2011-02-17,SuperX Rival CX1,1.0,1750,1750.0,Portland Bi-peds,"Portland, OR",Road,Cyclocross,Carbon,Portland,OR
240,35.0,9.0,2011-02-17,Supersix Evo Black Inc.,1.0,12790,12790.0,Portland Bi-peds,"Portland, OR",Road,Elite Road,Carbon,Portland,OR
241,36.0,1.0,2011-02-18,Fat CAAD2,1.0,2130,2130.0,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL
242,36.0,2.0,2011-02-18,Synapse Hi-Mod Dura Ace,1.0,5860,5860.0,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL
243,36.0,3.0,2011-02-18,Slice Hi-Mod Dura Ace D12,1.0,4500,4500.0,Tampa 29ers,"Tampa, FL",Road,Triathalon,Carbon,Tampa,FL
244,36.0,4.0,2011-02-18,F-Si Carbon 2,1.0,4800,4800.0,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
245,36.0,5.0,2011-02-18,Habit 4,1.0,2880,2880.0,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL
246,36.0,6.0,2011-02-18,Jekyll Carbon 1,1.0,7990,7990.0,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL
247,36.0,7.0,2011-02-18,F-Si 2,1.0,2060,2060.0,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Aluminum,Tampa,FL
248,36.0,8.0,2011-02-18,Habit Hi-Mod Black Inc.,1.0,12250,12250.0,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL
249,36.0,9.0,2011-02-18,Bad Habit 1,1.0,3200,3200.0,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL
250,36.0,10.0,2011-02-18,Trigger Carbon 4,1.0,3200,3200.0,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL
251,36.0,11.0,2011-02-18,Scalpel 29 Carbon 2,3.0,5330,15990.0,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
252,36.0,12.0,2011-02-18,Synapse Carbon Disc Ultegra,1.0,3730,3730.0,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL
253,36.0,13.0,2011-02-18,F-Si Hi-Mod 1,1.0,6390,6390.0,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
254,36.0,14.0,2011-02-18,Fat CAAD1,2.0,3730,7460.0,Tampa 29ers,"Tampa, FL",Mountain,Fat Bike,Aluminum,Tampa,FL
255,36.0,15.0,2011-02-18,F-Si Black Inc.,2.0,11190,22380.0,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
256,36.0,16.0,2011-02-18,Habit Carbon 3,1.0,3730,3730.0,Tampa 29ers,"Tampa, FL",Mountain,Trail,Carbon,Tampa,FL
257,36.0,17.0,2011-02-18,Synapse Carbon Disc Ultegra D12,1.0,4800,4800.0,Tampa 29ers,"Tampa, FL",Road,Endurance Road,Carbon,Tampa,FL
258,36.0,18.0,2011-02-18,Trigger Carbon 3,1.0,3730,3730.0,Tampa 29ers,"Tampa, FL",Mountain,Over Mountain,Carbon,Tampa,FL
259,36.0,19.0,2011-02-18,Beast of the East 3,1.0,1620,1620.0,Tampa 29ers,"Tampa, FL",Mountain,Trail,Aluminum,Tampa,FL
260,36.0,20.0,2011-02-18,Scalpel-Si Hi-Mod 1,1.0,7460,7460.0,Tampa 29ers,"Tampa, FL",Mountain,Cross Country Race,Carbon,Tampa,FL
261,37.0,1.0,2011-02-18,Habit Carbon 2,2.0,5330,10660.0,Denver Bike Shop,"Denver, CO",Mountain,Trail,Carbon,Denver,CO
262,38.0,1.0,2011-02-21,Supersix Evo Black Inc.,1.0,12790,12790.0,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH
263,38.0,2.0,2011-02-21,Slice Hi-Mod Dura Ace D12,1.0,4500,4500.0,Cincinnati Speed,"Cincinnati, OH",Road,Triathalon,Carbon,Cincinnati,OH
264,38.0,3.0,2011-02-21,Supersix Evo Hi-Mod Team,1.0,10660,10660.0,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Carbon,Cincinnati,OH
265,38.0,4.0,2011-02-21,CAAD Disc Ultegra,2.0,2660,5320.0,Cincinnati Speed,"Cincinnati, OH",Road,Elite Road,Aluminum,Cincinnati,OH
266,38.0,5.0,2011-02-21,Trigger Carbon 3,1.0,3730,3730.0,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon,Cincinnati,OH
267,38.0,6.0,2011-02-21,Trigger Carbon 4,1.0,3200,3200.0,Cincinnati Speed,"Cincinnati, OH",Mountain,Over Mountain,Carbon,Cincinnati,OH
268,38.0,7.0,2011-02-21,Synapse Sora,2.0,1030,2060.0,Cincinnati Speed,"Cincinnati, OH",Road,Endurance Road,Aluminum,Cincinnati,OH
269,39.0,1.0,2011-02-22,F-Si Carbon 4,3.0,2880,8640.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
270,39.0,2.0,2011-02-22,Catalyst 3,1.0,480,480.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
271,39.0,3.0,2011-02-22,Habit 5,1.0,2340,2340.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
272,39.0,4.0,2011-02-22,Bad Habit 1,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
273,39.0,5.0,2011-02-22,Scalpel 29 4,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
274,39.0,6.0,2011-02-22,SuperX Rival CX1,1.0,1750,1750.0,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS
275,39.0,7.0,2011-02-22,F-Si 2,1.0,2060,2060.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
276,39.0,8.0,2011-02-22,Scalpel-Si Carbon 2,1.0,6390,6390.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
277,39.0,9.0,2011-02-22,Trigger Carbon 2,1.0,5970,5970.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
278,39.0,10.0,2011-02-22,Scalpel-Si Hi-Mod 1,1.0,7460,7460.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
279,39.0,11.0,2011-02-22,F-Si Black Inc.,1.0,11190,11190.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
280,39.0,12.0,2011-02-22,Scalpel-Si 5,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
281,39.0,13.0,2011-02-22,Bad Habit 2,1.0,2660,2660.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
282,39.0,14.0,2011-02-22,Trail 2,1.0,1350,1350.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
283,39.0,15.0,2011-02-22,F-Si 3,1.0,1840,1840.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
284,39.0,16.0,2011-02-22,Supersix Evo Red,1.0,3940,3940.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
285,39.0,17.0,2011-02-22,Slice Ultegra,1.0,2700,2700.0,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
286,39.0,18.0,2011-02-22,Fat CAAD1,1.0,3730,3730.0,Kansas City 29ers,"Kansas City, KS",Mountain,Fat Bike,Aluminum,Kansas City,KS
287,39.0,19.0,2011-02-22,Supersix Evo 105,3.0,2240,6720.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Carbon,Kansas City,KS
288,39.0,20.0,2011-02-22,Jekyll Carbon 4,1.0,3200,3200.0,Kansas City 29ers,"Kansas City, KS",Mountain,Over Mountain,Carbon,Kansas City,KS
289,39.0,21.0,2011-02-22,Scalpel 29 Carbon 2,1.0,5330,5330.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Carbon,Kansas City,KS
290,39.0,22.0,2011-02-22,CAAD8 Sora,1.0,1030,1030.0,Kansas City 29ers,"Kansas City, KS",Road,Elite Road,Aluminum,Kansas City,KS
291,39.0,23.0,2011-02-22,Habit Carbon 2,1.0,5330,5330.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Carbon,Kansas City,KS
292,39.0,24.0,2011-02-22,Trail 5,1.0,815,815.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
293,39.0,25.0,2011-02-22,SuperX Ultegra,1.0,2450,2450.0,Kansas City 29ers,"Kansas City, KS",Road,Cyclocross,Carbon,Kansas City,KS
294,39.0,26.0,2011-02-22,Slice 105,1.0,1950,1950.0,Kansas City 29ers,"Kansas City, KS",Road,Triathalon,Carbon,Kansas City,KS
295,39.0,27.0,2011-02-22,F-Si 1,1.0,2340,2340.0,Kansas City 29ers,"Kansas City, KS",Mountain,Cross Country Race,Aluminum,Kansas City,KS
296,39.0,28.0,2011-02-22,Habit 4,1.0,2880,2880.0,Kansas City 29ers,"Kansas City, KS",Mountain,Trail,Aluminum,Kansas City,KS
297,39.0,29.0,2011-02-22,Catalyst 4,1.0,415,415.0,Kansas City 29ers,"Kansas City, KS",Mountain,Sport,Aluminum,Kansas City,KS
298,40.0,1.0,2011-02-22,F-Si 3,1.0,1840,1840.0,Albuquerque Cycles,"Albuquerque, NM",Mountain,Cross Country Race,Aluminum,Albuquerque,NM
299,41.0,1.0,2011-02-22,Synapse Carbon Ultegra 4,1.0,2660,2660.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
300,41.0,2.0,2011-02-22,Scalpel 29 4,2.0,3200,6400.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
301,42.0,1.0,2011-02-22,Fat CAAD2,1.0,2130,2130.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Fat Bike,Aluminum,Oklahoma City,OK
302,42.0,2.0,2011-02-22,Catalyst 2,3.0,585,1755.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
303,42.0,3.0,2011-02-22,Slice 105,1.0,1950,1950.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
304,42.0,4.0,2011-02-22,Trail 2,1.0,1350,1350.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Sport,Aluminum,Oklahoma City,OK
305,42.0,5.0,2011-02-22,Synapse Hi-Mod Disc Ultegra,4.0,5330,21320.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
306,42.0,6.0,2011-02-22,Supersix Evo Ultegra 3,1.0,3200,3200.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
307,42.0,7.0,2011-02-22,Synapse Hi-Mod Dura Ace,1.0,5860,5860.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Endurance Road,Carbon,Oklahoma City,OK
308,42.0,8.0,2011-02-22,CAAD12 Ultegra,1.0,2240,2240.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
309,42.0,9.0,2011-02-22,Supersix Evo Hi-Mod Utegra,3.0,4260,12780.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
310,42.0,10.0,2011-02-22,Supersix Evo Black Inc.,1.0,12790,12790.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
311,42.0,11.0,2011-02-22,CAAD12 105,2.0,1680,3360.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
312,42.0,12.0,2011-02-22,Supersix Evo Hi-Mod Team,1.0,10660,10660.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Carbon,Oklahoma City,OK
313,42.0,13.0,2011-02-22,F-Si 2,1.0,2060,2060.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
314,42.0,14.0,2011-02-22,CAAD8 105,1.0,1410,1410.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Elite Road,Aluminum,Oklahoma City,OK
315,42.0,15.0,2011-02-22,Slice Ultegra,1.0,2700,2700.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Triathalon,Carbon,Oklahoma City,OK
316,42.0,16.0,2011-02-22,F-Si 1,1.0,2340,2340.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Cross Country Race,Aluminum,Oklahoma City,OK
317,42.0,17.0,2011-02-22,Trigger Carbon 2,1.0,5970,5970.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Mountain,Over Mountain,Carbon,Oklahoma City,OK
318,42.0,18.0,2011-02-22,SuperX Ultegra,1.0,2450,2450.0,Oklahoma City Race Equipment,"Oklahoma City, OK",Road,Cyclocross,Carbon,Oklahoma City,OK
319,43.0,1.0,2011-02-28,CAAD8 105,1.0,1410,1410.0,Providence Bi-peds,"Providence, RI",Road,Elite Road,Aluminum,Providence,RI
